DetailID,OrderID,ProductID,Quantity,UnitPrice,TotalPrice
3917,1807,14,10,32.64,326.4
3918,1455,21,5,361.99,1809.95
3919,420,21,5,361.99,1809.95
3920,839,23,1,205.83,205.83
3921,852,14,7,32.64,228.48
3922,570,7,8,313.44,2507.52
3923,520,20,1,292.08,292.08
3924,1284,23,7,205.83,1440.81
3925,86,23,8,205.83,1646.64
3926,264,22,4,198.15,792.6
3927,145,21,2,361.99,723.98
3928,237,6,8,335.29,2682.32
3929,137,6,9,335.29,3017.61
3930,671,6,5,335.29,1676.45
3931,1957,22,7,198.15,1387.05
3932,584,18,5,233.15,1165.75
3933,584,19,5,444.21,2221.05
3934,223,25,2,346.93,693.86
3935,809,7,2,313.44,626.88
3936,1137,16,4,309.52,1238.08
3937,261,17,1,386.56,386.56
3938,961,16,2,309.52,619.04
3939,229,8,1,55.76,55.76
3940,1707,13,3,82.2,246.6
3941,172,25,2,346.93,693.86
3942,496,14,10,32.64,326.4
3943,760,15,3,492.13,1476.39
3944,906,20,1,292.08,292.08
3945,1358,17,4,386.56,1546.24
3946,1574,7,6,313.44,1880.64
3947,90,19,1,444.21,444.21
3948,1943,5,6,149.06,894.36
3949,1761,9,3,476.48,1429.44
3950,718,15,4,492.13,1968.52
3951,1847,21,1,361.99,361.99
3952,802,13,3,82.2,246.6
3953,1940,10,9,125.09,1125.81
3954,131,8,3,55.76,167.28
3955,1285,7,6,313.44,1880.64
3956,1348,24,8,82.31,658.48
3957,52,15,2,492.13,984.26
3958,1728,8,10,55.76,557.6
3959,1083,10,9,125.09,1125.81
3960,330,5,9,149.06,1341.54
3961,1975,11,1,162.11,162.11
3962,229,22,2,198.15,396.3
3963,840,17,9,386.56,3479.04
3964,36,20,3,292.08,876.24
3965,1483,11,6,162.11,972.66
3966,79,5,2,149.06,298.12
3967,1402,8,1,55.76,55.76
3968,781,1,10,398.93,3989.3
3969,120,13,10,82.2,822.0
3970,246,8,1,55.76,55.76
3971,1155,18,2,233.15,466.3
3972,41,21,8,361.99,2895.92
3973,1920,19,7,444.21,3109.47
3974,579,22,10,198.15,1981.5
3975,793,15,4,492.13,1968.52
3976,1399,16,10,309.52,3095.2
3977,513,12,8,405.22,3241.76
3978,982,5,8,149.06,1192.48
3979,1099,12,4,405.22,1620.88
3980,296,10,3,125.09,375.27
3981,1973,13,5,82.2,411.0
3982,1807,6,6,335.29,2011.74
3983,1516,1,7,398.93,2792.51
3984,1650,10,3,125.09,375.27
3985,88,15,7,492.13,3444.91
3986,1456,18,4,233.15,932.6
3987,824,5,6,149.06,894.36
3988,427,13,7,82.2,575.4
3989,1810,14,8,32.64,261.12
3990,1503,15,8,492.13,3937.04
3991,1951,13,8,82.2,657.6
3992,745,11,6,162.11,972.66
3993,1363,13,3,82.2,246.6
3994,1482,17,4,386.56,1546.24
3995,504,7,4,313.44,1253.76
3996,1165,7,10,313.44,3134.4
3997,745,15,9,492.13,4429.17
3998,1767,25,7,346.93,2428.51
3999,768,21,5,361.99,1809.95
4000,438,13,3,82.2,246.6
